ann_term	cv	annotation
PF13343	1.44561572654678	Bacterial extracellular solute-binding protein
PF13344	0.33245691340745	Haloacid dehalogenase-like hydrolase
PF13347	0.485511521971957	MFS/sugar transport protein
PF13350	2.61552487092062	Tyrosine phosphatase family
PF13353	0.340170988883134	4Fe-4S single cluster domain
PF13354	7.34846922834953	Beta-lactamase enzyme family
PF13355	0.219944901617448	Protein of unknown function (DUF4101)
PF13356	0	Arm DNA-binding domain
PF13358	7.34846922834953	DDE superfamily endonuclease
PF13359	0.906251790515472	DDE superfamily endonuclease
PF13360	0.544259486185645	PQQ-like domain
PF13361	0.633098049333759	UvrD-like helicase C-terminal domain
PF13364	0.578069946880685	Beta-galactosidase jelly roll domain
PF13365	0.623617285048869	Trypsin-like peptidase domain
PF13368	0.398113703898744	Topoisomerase C-terminal repeat
PF13369	0.625997027680429	Transglutaminase-like superfamily
PF13370	0.261742563741066	4Fe-4S single cluster domain of Ferredoxin I
PF13371	1.47106824794563	Tetratricopeptide repeat
PF13374	0.348140777605611	Tetratricopeptide repeat
PF13375	7.34846922834953	RnfC Barrel sandwich hybrid domain
PF13377	0	Periplasmic binding protein-like domain
PF13378	0.269970745870653	Enolase C-terminal domain-like
PF13385	0.645156830277426	Concanavalin A-like lectin/glucanases superfamily
PF13386	0.447645804537439	Cytochrome C biogenesis protein transmembrane region
PF13393	0.267341335157987	Histidyl-tRNA synthetase
PF13394	0.340170988883134	4Fe-4S single cluster domain
PF13395	5.14689868151063	HNH endonuclease
PF13396	3.56873213573165	Phospholipase_D-nuclease N-terminal
PF13398	0.546688141931304	Peptidase M50B-like
PF13401	0.519796767251666	AAA domain
PF13405	0.468176977314935	EF-hand domain
PF13406	7.34846922834953	Transglycosylase SLT domain
PF13407	7.34846922834953	Periplasmic binding protein domain
PF13408	7.34846922834953	Recombinase zinc beta ribbon domain
PF13409	0.352611664878768	Glutathione S-transferase, N-terminal domain
PF13410	0.392855607761538	Glutathione S-transferase, C-terminal domain
PF13412	7.04316207931294	Winged helix-turn-helix DNA-binding
PF13414	0.26459222185667	TPR repeat
PF13415	0.245164047300096	Galactose oxidase, central domain
PF13417	0.381916099666718	Glutathione S-transferase, N-terminal domain
PF13418	0.219032127358812	Galactose oxidase, central domain
PF13419	0.161775329206241	Haloacid dehalogenase-like hydrolase
PF13422	0.219043214831998	Domain of unknown function (DUF4110)
PF13423	5.77649760047573	Ubiquitin carboxyl-terminal hydrolase
PF13424	0.169146930478111	Tetratricopeptide repeat
PF13426	0.225002448246783	PAS domain
PF13427	7.34846922834953	Domain of unknown function (DUF4111)
PF13428	0.716689723868978	Tetratricopeptide repeat
PF13429	7.34846922834953	Tetratricopeptide repeat
PF13431	0.934762607337003	Tetratricopeptide repeat
PF13432	0.186807015708414	Tetratricopeptide repeat
PF13434	5.14689868151063	L-lysine 6-monooxygenase (NADPH-requiring)
PF13437	4.42868011343897	HlyD family secretion protein
PF13438	7.34846922834953	Domain of unknown function (DUF4113)
PF13439	0.218370583305116	Glycosyltransferase Family 4
PF13441	1.60872251842375	YMGG-like Gly-zipper
PF13442	0.522000016131027	Cytochrome C oxidase, cbb3-type, subunit III
PF13443	7.34846922834953	Cro/C1-type HTH DNA-binding domain
PF13445	0.234017232536919	RING-type zinc-finger
PF13450	0.365118458698162	NAD(P)-binding Rossmann-like domain
PF13454	7.34846922834953	FAD-NAD(P)-binding
PF13456	1.11425433699149	Reverse transcriptase-like
PF13458	5.14689868151063	Periplasmic binding protein
PF13460	0.125640503295795	NAD(P)H-binding
PF13462	0.53255944366048	Thioredoxin
PF13469	0	Sulfotransferase family
PF13472	0.652230483421695	GDSL-like Lipase/Acylhydrolase family
PF13474	0.327368005951643	SnoaL-like domain
PF13476	0.611102515273867	AAA domain
PF13481	0.593964310944694	AAA domain
PF13483	0.321435830623181	Beta-lactamase superfamily domain
PF13484	7.34846922834953	4Fe-4S double cluster binding domain
PF13487	7.34846922834953	HD domain
PF13489	0.374697745004229	Methyltransferase domain
PF13499	0.178707961851551	EF-hand domain pair
PF13500	1.55557427362203	AAA domain
PF13502	0	AsmA-like C-terminal region
PF13505	7.34846922834953	Outer membrane protein beta-barrel domain
PF13506	0.463533498047434	Glycosyl transferase family 21
PF13507	0.480216582863423	CobB/CobQ-like glutamine amidotransferase domain
PF13508	2.25706438158984	Acetyltransferase (GNAT) domain
PF13510	0.408096684704521	2Fe-2S iron-sulfur cluster binding domain
PF13511	0	Domain of unknown function (DUF4124)
PF13513	0.270248122195322	HEAT-like repeat
PF13515	0.587568071707232	Fusaric acid resistance protein-like
PF13516	0.241867853157589	Leucine Rich repeat
PF13517	0.592452335114432	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
PF13519	0.352066980521105	von Willebrand factor type A domain
PF13520	0.191104361615698	Amino acid permease
PF13522	0.382904379914665	Glutamine amidotransferase domain
PF13525	7.34846922834953	Outer membrane lipoprotein
PF13528	2.85498570858532	Glycosyl transferase family 1
PF13531	7.34846922834953	Bacterial extracellular solute-binding protein
PF13532	0.226431604680677	2OG-Fe(II) oxygenase superfamily
PF13533	5.43573084426747	Biotin-lipoyl like
PF13534	0.419850839497841	4Fe-4S dicluster domain
PF13537	0.31096602362691	Glutamine amidotransferase domain
PF13538	5.14689868151063	UvrD-like helicase C-terminal domain
PF13540	0.363207294031313	Regulator of chromosome condensation (RCC1) repeat
PF13541	0.571442595282448	Subunit ChlI of Mg-chelatase
PF13549	7.34846922834953	ATP-grasp domain
PF13551	0	Winged helix-turn helix
PF13555	7.34846922834953	P-loop containing region of AAA domain
PF13558	0	Putative exonuclease SbcCD, C subunit
PF13560	0	Helix-turn-helix domain
PF13561	0.262864152075416	Enoyl-(Acyl carrier protein) reductase
PF13563	0.61231497640074	2'-5' RNA ligase superfamily
PF13567	0	Domain of unknown function (DUF4131)
PF13570	1.2879510960766	PQQ-like domain
PF13578	0.507513360731276	Methyltransferase domain
PF13579	0.722260602108748	Glycosyl transferase 4-like domain
PF13580	7.34846922834953	SIS domain
PF13589	0.223184499360321	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF13592	0	Winged helix-turn helix
PF13593	0.538490414601304	SBF-like CPA transporter family (DUF4137)
PF13599	1.38381206944574	Pentapeptide repeats (9 copies)
PF13602	0.481338183559325	Zinc-binding dehydrogenase
PF13603	0.232867667772714	Leucyl-tRNA synthetase, Domain 2
PF13604	1.88839554539007	AAA domain
PF13606	0.537190454368432	Ankyrin repeat
PF13609	7.34846922834953	Gram-negative porin
PF13613	3.15989013422577	Helix-turn-helix of DDE superfamily endonuclease
PF13614	3.36634913630608	AAA domain
PF13616	0.316589436453373	PPIC-type PPIASE domain
PF13620	0.894392322583202	Carboxypeptidase regulatory-like domain
PF13621	0.122800166118642	Cupin-like domain
PF13622	0.483208615442374	Thioesterase-like superfamily
PF13624	7.34846922834953	SurA N-terminal domain
PF13625	0.386302359903976	Helicase conserved C-terminal domain
PF13631	7.34846922834953	Cytochrome b(N-terminal)/b6/petB
PF13632	0.335346905710805	Glycosyl transferase family group 2
PF13634	4.08833538251284	Nucleoporin FG repeat region
PF13637	0.338946676091097	Ankyrin repeats (many copies)
PF13638	0.244210304850278	PIN domain
PF13639	0.247757844793896	Ring finger domain
PF13640	0.21749153143697	2OG-Fe(II) oxygenase superfamily
PF13641	0.555083559702978	Glycosyltransferase like family 2
PF13646	0.212070125918985	HEAT repeats
PF13649	0.454960379804814	Methyltransferase domain
PF13650	1.42494192197486	Aspartyl protease
PF13656	0.373308886232394	RNA polymerase Rpb3/Rpb11 dimerisation domain
PF13662	0.381116309918818	Toprim domain
PF13664	0.374311917567901	Domain of unknown function (DUF4149)
PF13667	1.62759227196911	ThiC-associated domain
PF13668	0.82475507260724	Ferritin-like domain
PF13669	1.706180299071	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF13671	0.421248017534273	AAA domain
PF13672	1.48913937260157	Protein phosphatase 2C
PF13673	1.53285165404222	Acetyltransferase (GNAT) domain
PF13676	0.728452503374585	TIR domain
PF13679	0.133608531424537	Methyltransferase domain
PF13683	4.16182108180795	Integrase core domain
PF13691	0.467526108372069	tRNase Z endonuclease
PF13692	0.392168366563917	Glycosyl transferases group 1
PF13696	0.548533922962778	Zinc knuckle
PF13704	7.34846922834953	Glycosyl transferase family 2
PF13710	0.463625661934446	ACT domain
PF13713	0.251835790591715	Transcription factor BRX N-terminal domain
PF13714	0.734359318379338	Phosphoenolpyruvate phosphomutase
PF13715	0	CarboxypepD_reg-like domain
PF13716	0.250803754745813	Divergent CRAL/TRIO domain
PF13718	0.5924437554642	GNAT acetyltransferase 2
PF13720	0.138650362799048	Udp N-acetylglucosamine O-acyltransferase; Domain 2
PF13721	7.34846922834953	SecD export protein N-terminal TM region
PF13722	0	5TM C-terminal transporter carbon starvation CstA
PF13724	0.410288421399796	DNA-binding domain
PF13725	0.468002097042074	Possible tRNA binding domain
PF13738	0.737090325618948	Pyridine nucleotide-disulphide oxidoreductase
PF13740	1.2066603700078	ACT domain
PF13758	7.34846922834953	Prefoldin subunit
PF13764	0.451412876317967	E3 ubiquitin-protein ligase UBR4
PF13768	0.79520583556194	von Willebrand factor type A domain
PF13771	0.25318409183692	PHD-like zinc-binding domain
PF13774	0.173480923262653	Regulated-SNARE-like domain
PF13793	0.27271616785259	N-terminal domain of ribose phosphate pyrophosphokinase
PF13802	0.33414449519568	Galactose mutarotase-like
PF13806	0.241655126933948	Rieske-like [2Fe-2S] domain
PF13811	7.34846922834953	Domain of unknown function (DUF4186)
PF13812	0.125372673024096	Pentatricopeptide repeat domain
PF13813	0.554117717541307	Membrane bound O-acyl transferase family
PF13817	7.34846922834953	IS66 C-terminal element
PF13821	0.387034979729953	Domain of unknown function (DUF4187)
PF13831	0.235702260395516	PHD-finger
PF13832	0.215689393334917	PHD-zinc-finger like domain
PF13833	0.251933445322877	EF-hand domain pair
PF13837	0.205466234531474	Myb/SANT-like DNA-binding domain
PF13838	0.377242167044141	Clathrin-H-link
PF13839	0.170190634873243	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF13840	0.425835545457946	ACT domain
PF13844	0.377890247960872	Glycosyl transferase family 41
PF13847	0.25118525215071	Methyltransferase domain
PF13848	0.309495859235394	Thioredoxin-like domain
PF13850	0.242490653759717	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
PF13854	0.454202271820392	Kelch motif
PF13855	0.402931234358027	Leucine rich repeat
PF13857	0.405543504999096	Ankyrin repeats (many copies)
PF13862	0.472584224299335	p21-C-terminal region-binding protein
PF13865	0.399940369969868	C-terminal duplication domain of Friend of PRMT1
PF13867	0.471048609437317	Sin3 binding region of histone deacetylase complex subunit SAP30
PF13868	7.34846922834953	Trichohyalin-plectin-homology domain
PF13869	0.378192483842429	Nucleotide hydrolase
PF13871	0.460481565900858	C-terminal domain on Strawberry notch homologue
PF13872	0.362891735940435	P-loop containing NTP hydrolase pore-1
PF13873	4.51412876317967	Myb/SANT-like DNA-binding domain
PF13874	0.267787299510658	Nucleoporin complex subunit 54
PF13877	0.372900359982615	Potential Monad-binding region of RPAP3
PF13878	0.377679109078014	zinc-finger of acetyl-transferase ESCO
PF13880	0.519934211449673	ESCO1/2 acetyl-transferase
PF13881	0.275898124098478	Ubiquitin-2 like Rad60 SUMO-like
PF13883	0.272620344613307	Pyridoxamine 5'-phosphate oxidase
PF13889	0.304152304859081	Chromosome segregation during meiosis
PF13890	0.311504478990699	Rab3 GTPase-activating protein catalytic subunit
PF13891	0.419850839497841	Potential DNA-binding domain
PF13892	0.459356234365269	DNA-binding domain
PF13893	0.452407993947411	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF13894	1.11832927948726	C2H2-type zinc finger
PF13898	0.386302359903976	Domain of unknown function (DUF4205)
PF13899	0.599336223767671	Thioredoxin-like
PF13901	0.286091097066709	Putative zinc-RING and/or ribbon
PF13902	0.35519818011644	R3H-associated N-terminal domain
PF13905	0.609392872832058	Thioredoxin-like
PF13906	0.224538269497928	C-terminus of AA_permease
PF13907	0.133608531424537	Domain of unknown function (DUF4208)
PF13911	0.324246119683526	AhpC/TSA antioxidant enzyme
PF13912	0.265555760582313	C2H2-type zinc finger
PF13915	0.556857466413011	Domain of unknown function (DUF4210)
PF13917	0.449405099681251	Zinc knuckle
PF13919	0.647270029096078	Asx homology domain
PF13920	0.213861078308456	Zinc finger, C3HC4 type (RING finger)
PF13921	0.285136384439341	Myb-like DNA-binding domain
PF13923	0.253801501002129	Zinc finger, C3HC4 type (RING finger)
PF13925	0.281010816903459	con80 domain of Katanin
PF13932	0.334776749040481	GidA associated domain
PF13934	0.267787299510658	Nuclear pore complex assembly
PF13943	0.276792507089936	WPP domain
PF13945	7.34846922834953	Salt tolerance down-regulator
PF13946	0	Domain of unknown function (DUF4214)
PF13947	0.56914164090738	Wall-associated receptor kinase galacturonan-binding
PF13949	0.570997141717064	ALIX V-shaped domain binding to HIV
PF13952	1.84663283578211	Domain of unknown function (DUF4216)
PF13954	0	PapC N-terminal domain
PF13959	0.230660069720137	Domain of unknown function (DUF4217)
PF13960	1.92064649903186	Domain of unknown function (DUF4218)
PF13961	1.27087279935222	Domain of unknown function (DUF4219)
PF13962	0.621107315348994	Domain of unknown function
PF13963	1.92915327764107	Transposase-associated domain
PF13964	0.497172983752273	Kelch motif
PF13966	1.9352900228202	zinc-binding in reverse transcriptase
PF13967	0.163772236036997	Late exocytosis, associated with Golgi transport
PF13968	1.45875907501457	Domain of unknown function (DUF4220)
PF13975	1.72386139617069	gag-polyprotein putative aspartyl protease
PF13976	1.79551462714185	GAG-pre-integrase domain
PF14008	0.19864429274865	Iron/zinc purple acid phosphatase-like protein C
PF14009	0.287449561549244	Domain of unknown function (DUF4228)
PF14023	0	Protein of unknown function (DUF4239)
PF14075	7.34846922834953	Ubinuclein conserved middle domain
PF14082	0	Domain of unknown function (DUF4263)
PF14088	0	Domain of unknown function (DUF4268)
PF14108	0.502434112393546	Domain of unknown function (DUF4281)
PF14111	1.4055184769807	Domain of unknown function (DUF4283)
PF14138	0.232867667772714	Cytochrome c oxidase assembly protein COX16
PF14144	0.226159653053211	Seed dormancy control
PF14159	0.330495923025513	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase
PF14200	7.34846922834953	Ricin-type beta-trefoil lectin domain-like
PF14204	0.334444055503984	Ribosomal L18 C-terminal region
PF14214	1.84775259415935	Helitron helicase-like domain at N-terminus
PF14215	0.221104071794421	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF14222	0.660966102245874	Cell morphogenesis N-terminal
PF14223	0.960395162547412	gag-polypeptide of LTR copia-type
PF14225	0.49425413474781	Cell morphogenesis C-terminal
PF14226	0.295425575221507	non-haem dioxygenase in morphine synthesis N-terminal
PF14228	1.22441973127898	Cell morphogenesis central region
PF14234	0.222172984633682	Domain of unknown function (DUF4336)
PF14237	0.127331830237966	GYF domain 2
PF14244	1.54737420290591	gag-polypeptide of LTR copia-type
PF14249	0.286091097066709	Tocopherol cyclase
PF14255	5.14689868151063	Cysteine-rich CPXCG
PF14260	0.245164047300096	C4-type zinc-finger of DNA polymerase delta
PF14279	0.478703609402681	HNH endonuclease
PF14282	7.34846922834953	FlxA-like protein
PF14288	0.275606452190798	1,3-beta-glucan synthase subunit FKS1, domain-1
PF14290	0.381428515060527	Domain of unknown function (DUF4370)
PF14291	1.33544226393672	Domain of unknown function (DUF4371)
PF14295	1.96582388531195	PAN domain
PF14299	0.544457156147541	Phloem protein 2
PF14303	2.00666853282258	No apical meristem-associated C-terminal domain
PF14304	0.282157361478505	Transcription termination and cleavage factor C-terminal
PF14306	0.398858297522949	PUA-like domain
PF14308	0.250647898808579	X-domain of DnaJ-containing
PF14309	0.242249996436814	Domain of unknown function (DUF4378)
PF14310	0.30930741502349	Fibronectin type III-like domain
PF14318	7.34846922834953	Mononegavirales mRNA-capping region V
PF14327	0.322437768798548	Hinge domain of cleavage stimulation factor subunit 2
PF14360	0.25258471770292	PAP2 superfamily C-terminal
PF14363	0.346187973237816	Domain associated at C-terminal with AAA
PF14364	0.340924485117289	Domain of unknown function (DUF4408)
PF14365	0.580560450744556	Neprosin activation peptide
PF14368	0.225867503668177	Probable lipid transfer
PF14369	0.272947935130926	zinc-ribbon
PF14370	0.483612238242662	C-terminal topoisomerase domain
PF14372	1.0352018698263	Domain of unknown function (DUF4413)
PF14374	0.416423453510219	60S ribosomal protein L4 C-terminal domain
PF14377	0.309515829979011	Ubiquitin binding region
PF14378	2.75278589590241	PAP2 superfamily
PF14379	0.175375133034032	MYB-CC type transfactor, LHEQLE motif
PF14380	0.498032164554116	Wall-associated receptor kinase C-terminal
PF14381	0.197542980107758	Ethylene-responsive protein kinase Le-CTR1
PF14382	0.386761538334186	Exosome complex exonuclease RRP4 N-terminal region
PF14383	0.380049028614656	DUF761-associated sequence motif
PF14389	0.199369203325965	Leucine-zipper of ternary complex factor MIP1
PF14392	2.08181030595972	Zinc knuckle
PF14398	0	YheC/D like ATP-grasp
PF14413	0.404988341540571	Thg1 C terminal domain
PF14416	0.180424674982423	PMR5 N terminal Domain
PF14418	0.682678859662858	OST-HTH Associated domain
PF14424	0	The  BURPS668_1122 family of deaminases
PF14429	0.246119457636665	C2 domain in Dock180 and Zizimin proteins
PF14432	0.25372680791604	DYW family of nucleic acid deaminases
PF14437	1.22780644396537	MafB19-like deaminase
PF14438	0.293784035853616	Ataxin 2 SM domain
PF14443	0.820750684214486	DBC1
PF14446	7.34846922834953	Prokaryotic RING finger family 1
PF14447	2.85498570858532	Prokaryotic RING finger family 4
PF14450	7.34846922834953	Cell division protein FtsA
PF14476	0.980110869698251	Petal formation-expressed
PF14489	7.34846922834953	QueF-like protein
PF14492	0.241581908775454	Elongation Factor G, domain III
PF14493	0.577236999652859	Helix-turn-helix domain
PF14497	0.627253350328759	Glutathione S-transferase, C-terminal domain
PF14498	0.517436527922951	Glycosyl hydrolase family 65, N-terminal domain
PF14500	0.388514344942906	Dos2-interacting transcription regulator of RNA-Pol-II
PF14510	0.315610177818265	ABC-transporter N-terminal
PF14511	7.34846922834953	Type II restriction endonuclease EcoO109I
PF14520	0.732505004458212	Helix-hairpin-helix domain
PF14523	0.351376765015913	Syntaxin-like protein
PF14524	0	Wzt C-terminal domain
PF14529	2.93740341476766	Endonuclease-reverse transcriptase
PF14533	0.47410110750444	Ubiquitin-specific protease C-terminal
PF14538	0.58258937285063	Raptor N-terminal CASPase like domain
PF14539	5.14689868151063	Domain of unknown function (DUF4442)
PF14541	0.226575346226308	Xylanase inhibitor C-terminal
PF14542	0.434372242763069	GCN5-related N-acetyl-transferase
PF14543	0.248774283232084	Xylanase inhibitor N-terminal
PF14547	0.354043473622201	Hydrophobic seed protein
PF14551	0.164910556580589	MCM N-terminal domain
PF14555	0.349541986793978	UBA-like domain
PF14559	0.292329415235435	Tetratricopeptide repeat
PF14560	0.865709047461998	Ubiquitin-like domain
PF14561	7.34846922834953	Tetratricopeptide repeat
PF14566	0.694884770340254	Inositol hexakisphosphate
PF14569	0.2787833866092	Zinc-binding RING-finger
PF14570	0.199985676308192	RING/Ubox like zinc-binding domain
PF14571	0.27977206018539	Stress-induced protein Di19, C-terminal
PF14572	0.300142198302366	Phosphoribosyl synthetase-associated domain
PF14576	0.840464146794895	Sieve element occlusion N-terminus
PF14577	0.887826935431703	Sieve element occlusion C-terminus
PF14578	3.15989013422577	Elongation factor Tu domain 4
PF14579	7.34846922834953	Helix-hairpin-helix motif
PF14580	0.499410029293056	Leucine-rich repeat
PF14593	0.383652704149964	PH domain
PF14597	7.34846922834953	Metallo-beta-lactamase superfamily
PF14599	0.185951727437998	Zinc-ribbon
PF14602	0.877635084164384	Hexapeptide repeat of succinyl-transferase
PF14604	0.363406020471469	Variant SH3 domain
PF14605	5.03498977431579	Nup53/35/40-type RNA recognition motif
PF14608	0.412705046463427	RNA-binding, Nab2-type zinc finger
PF14617	0.232867667772714	U3-containing 90S pre-ribosomal complex subunit
PF14619	0.232936125545926	Snf2-ATP coupling, chromatin remodelling complex
PF14622	0.89187940391881	Ribonuclease-III-like
PF14624	0.869186021152204	VWA / Hh  protein intein-like
PF14629	0.194257172471453	Origin recognition complex (ORC) subunit 4 C-terminus
PF14630	0.345915345474263	Origin recognition complex (ORC) subunit 5 C-terminus
PF14631	0.531819637871289	Fanconi anaemia protein FancD2 nuclease
PF14632	0.606007585092325	Acidic N-terminal SPT6
PF14633	0.454440591635957	SH2 domain
PF14634	0.702645117707836	zinc-RING finger domain
PF14635	0.451412876317967	Helix-hairpin-helix motif
PF14639	0.476438820400337	Holliday-junction resolvase-like of SPT6
PF14641	1.43603226956962	Helix-turn-helix DNA-binding domain of SPT6
PF14647	0.412081691846067	FAM91 N-terminus
PF14648	0.406247724367248	FAM91 C-terminus
PF14649	0.194257172471453	Spatacsin C-terminus
PF14655	0.861176492867484	Rab3 GTPase-activating protein regulatory subunit N-terminus
PF14658	0	EF-hand domain
PF14659	7.34846922834953	Phage integrase, N-terminal SAM-like domain
PF14661	0.37834737107345	HAUS augmin-like complex subunit 6 N-terminus
PF14667	1.54186850625014	Polysaccharide biosynthesis C-terminal domain
PF14675	0.508048430316608	FANCI solenoid 1
PF14676	0.530282795369152	FANCI solenoid 2
PF14678	0.508048430316608	FANCI solenoid 4
PF14679	0.478745373200419	FANCI helical domain 1
PF14680	0.501371147960479	FANCI helical domain 2
PF14681	0.223688542171226	Uracil phosphoribosyltransferase
PF14683	0.428798061839395	Polysaccharide lyase family 4, domain III
PF14684	7.34846922834953	Tricorn protease C1 domain
PF14686	0.414113506978801	Polysaccharide lyase family 4, domain II
PF14691	0.438404243449277	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
PF14693	0.279954381521251	Ribosomal protein TL5, C-terminal domain
PF14694	0.605633926419408	Lines N-terminus
PF14695	0.380191105222327	Lines C-terminus
PF14696	7.34846922834953	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal
PF14697	1.37204871949915	4Fe-4S dicluster domain
PF14698	0.494157349478861	Argininosuccinate lyase C-terminal
PF14700	0.261943480148777	DNA-directed RNA polymerase N-terminal
PF14703	0.156677563105712	Cytosolic domain of 10TM putative phosphate transporter
PF14705	0.286091097066709	Costars
PF14709	0.428739135394261	double strand RNA binding domain from DEAD END PROTEIN 1
PF14712	0.356341932338682	Snapin/Pallidin
PF14714	0.226568464612177	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal
PF14716	0.232867667772714	Helix-hairpin-helix domain
PF14721	0	Apoptosis-inducing factor, mitochondrion-associated, C-term
PF14724	1.48913937260157	Mitochondrial-associated sphingomyelin phosphodiesterase
PF14732	0.194257172471453	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
PF14735	0.403953049298722	HAUS augmin-like complex subunit 4
PF14736	0.664115958904597	Protein N-terminal asparagine amidohydrolase
PF14744	2.11731406926902	WASH complex subunit 7
PF14745	2.21184314926487	WASH complex subunit 7, N-terminal
PF14746	2.11731406926902	WASH complex subunit 7, C-terminal
PF14748	0.50469493868284	Pyrroline-5-carboxylate reductase dimerisation
PF14749	0.447645804537439	Acyl-coenzyme A oxidase N-terminal
PF14750	7.34846922834953	Integrator complex subunit 2
PF14753	7.34846922834953	Protein FAM221A/B
PF14764	0.336463292455227	AP-5 complex subunit, vesicle trafficking
PF14766	0.565820340509618	Replication protein A interacting N-terminal
PF14767	0.354294409075118	Replication protein A interacting middle
PF14768	0.356873213573165	Replication protein A interacting C-terminal
PF14770	0.403953049298722	Transmembrane protein 18
PF14774	2.42043189659154	FAM177 family
PF14778	0.54440427878212	Odorant response abnormal 4-like
PF14780	0.43751151787179	Domain of unknown function (DUF4477)
PF14791	0.262445329583912	DNA polymerase beta thumb
PF14792	0.398379144860395	DNA polymerase beta palm
PF14796	0.138650362799048	Clathrin-adaptor complex-3 beta-1 subunit C-terminal
PF14802	0.465733216815467	TMEM192 family
PF14803	0.515921349058975	Nudix N-terminal
PF14805	7.34846922834953	Tetrahydrodipicolinate N-succinyltransferase N-terminal
PF14806	0.314945004090439	Coatomer beta subunit appendage platform
PF14807	7.34846922834953	Adaptin AP4 complex epsilon appendage platform
PF14814	7.34846922834953	Bifunctional transglycosylase second domain
PF14815	0.30100408920542	NUDIX domain
PF14816	3.01440515341858	Family of unknown function, FAM178
PF14817	0.657840752639564	HAUS augmin-like complex subunit 5
PF14819	7.34846922834953	Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term
PF14821	7.34846922834953	Threonine synthase N terminus
PF14826	0.581720860482989	FACT complex subunit SPT16 N-terminal lobe domain
PF14829	0.267787299510658	Glycerol-3-phosphate acyltransferase N-terminal
PF14833	0.15135870074485	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF14835	5.14689868151063	zf-RING of BARD1-type protein
PF14836	7.34846922834953	Ubiquitin-like domain
PF14840	7.34846922834953	Processivity clamp loader gamma complex DNA pol III C-term
PF14841	7.34846922834953	FliG middle domain
PF14842	7.34846922834953	FliG N-terminal domain
PF14844	0.313428412320004	PH domain associated with Beige/BEACH
PF14845	0.287992202162865	beta-acetyl hexosaminidase like
PF14849	7.34846922834953	YidC periplasmic domain
PF14852	0.447792428385327	Fis1 N-terminal tetratricopeptide repeat
PF14853	0.492668243994974	Fis1 C-terminal tetratricopeptide repeat
PF14861	3.71270634004075	Plant antimicrobial peptide
PF14868	0.232867667772714	Domain of unknown function (DUF4487)
PF14870	0.322437768798548	Photosynthesis system II assembly factor YCF48
PF14875	7.34846922834953	N-term cysteine-rich ER, FAM69
PF14881	0.322437768798548	Tubulin domain
PF14901	0.395552645847291	Cleavage inducing molecular chaperone
PF14904	1.54186850625014	Family of unknown function
PF14929	0.628950302479557	TAF RNA Polymerase I subunit A
PF14932	0.457972498092118	HAUS augmin-like complex subunit 3
PF14934	0.393435622370661	Domain of unknown function (DUF4499)
PF14938	0.345810316628213	Soluble NSF attachment protein, SNAP
PF14951	7.34846922834953	Domain of unknown function (DUF4503)
PF14953	0.267787299510658	Domain of unknown function (DUF4504)
PF14958	7.34846922834953	Domain of unknown function (DUF4506)
PF14966	0.286091097066709	DNA repair REX1-B
PF14968	0.545436956995585	Coiled coil protein 84
PF14973	7.34846922834953	TERF1-interacting nuclear factor 2 N-terminus
PF14990	1.01135942046262	Domain of unknown function (DUF4516)
PF15003	0.413505121617895	HAUS augmin-like complex subunit 2
PF15011	0.644304248623618	Casein Kinase 2 substrate
PF15024	1.55557427362203	Glycosyltransferase family 18
PF15044	0.261022796055445	Mitochondrial function, CLU-N-term
PF15054	0.702842366018279	Domain of unknown function (DUF4535)
PF15070	7.34846922834953	Putative golgin subfamily A member 2-like protein 5
PF15071	0.681335402067534	Transmembrane family 220, helix
PF15072	2.08706945109248	Domain of unknown function (DUF4539)
PF15140	7.34846922834953	Domain of unknown function (DUF4573)
PF15159	1.44010717475454	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
PF15227	2.75278589590241	zinc finger of C3HC4-type, RING
PF15243	0.490580385183371	Anaphase-promoting complex subunit 15
PF15249	0.46308241377206	Conserved region of unknown function on GLTSCR protein
PF15251	1.41674620568426	Domain of unknown function (DUF4588)
PF15264	0.726305978996181	Tumour suppressing sub-chromosomal transferable candidate 4
PF15277	0.503431620209155	Exocyst complex component SEC3 N-terminal PIP2 binding PH
PF15288	0.715834427005849	Zinc knuckle
PF15292	0	Treslin N-terminus
PF15294	5.14689868151063	Leucine zipper
PF15306	0.697729135257615	LIN37
PF15341	0.336463292455227	Ribosome biogenesis protein SLX9
PF15345	7.34846922834953	Transmembrane protein 51
PF15346	0.304152304859081	Arginine and glutamate-rich 1
PF15365	0.725766092370598	Proline-rich nuclear receptor coactivator motif
